Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764043622,20,,Aggregated,15.600000,0.000000,5,8,17,45,47,48,50,52,69,310,310,2588,0,5,15.572144320649217,2.882800006773323,313.5143999825232,21230.82805255023
1764043623,20,,Aggregated,16.100000,0.000000,5,8,16,45,47,48,50,51,69,310,310,2602,0,5,15.567145619455863,2.882800006773323,313.5143999825232,21463.964258262873
1764043624,20,,Aggregated,16.000000,0.000000,5,8,17,45,47,48,50,52,69,310,310,2619,0,5,15.594297900745085,2.882800006773323,313.5143999825232,21556.28942344406
1764043625,20,,Aggregated,16.200000,0.000000,5,8,17,45,47,48,50,52,69,310,310,2635,0,5,15.604239773067983,2.882800006773323,313.5143999825232,21429.526375711575
1764043626,20,,Aggregated,16.100000,0.000000,5,8,17,45,47,48,50,52,69,310,310,2647,0,5,15.63917601134165,2.882800006773323,313.5143999825232,21448.156403475634
1764043627,20,,Aggregated,16.200000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2667,0,5,15.673354031511293,2.882800006773323,313.5143999825232,21517.705661792275
1764043628,20,,Aggregated,15.900000,0.000000,5,8,17,45,47,48,50,52,69,310,310,2685,0,5,15.668192477523935,2.882800006773323,313.5143999825232,21715.21340782123
1764043629,20,,Aggregated,16.400000,0.000000,5,8,17,45,47,48,50,52,69,310,310,2700,0,5,15.652662593401383,2.882800006773323,313.5143999825232,21597.943333333333
1764043630,20,,Aggregated,16.300000,0.000000,5,8,17,45,47,48,50,52,69,310,310,2714,0,5,15.665523766417484,2.882800006773323,313.5143999825232,21712.60943257185
1764043631,20,,Aggregated,16.600000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2731,0,5,15.695384951326785,2.882800006773323,313.5143999825232,21803.536433540827
1764043632,20,,Aggregated,16.100000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2746,0,5,15.73338903933482,2.882800006773323,313.5143999825232,21909.18572469046
1764043633,20,,Aggregated,16.000000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2763,0,5,15.757219291320276,2.882800006773323,313.5143999825232,22109.98697068404
1764043634,20,,Aggregated,15.800000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2777,0,5,15.776658481084882,2.882800006773323,313.5143999825232,22001.383867482895
1764043635,20,,Aggregated,16.300000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2794,0,5,15.726044309873343,2.882800006773323,313.5143999825232,21981.668217609164
1764043636,20,,Aggregated,15.700000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2813,0,5,15.742011696352352,2.882800006773323,313.5143999825232,21946.450764308567
1764043637,20,,Aggregated,16.000000,0.000000,5,8,18,45,47,48,50,52,69,310,310,2829,0,5,15.727622022598977,2.882800006773323,313.5143999825232,21826.503711558853
